ts,d_ri
-9.97208E-5,0.17928123474121094
5.78963E-6,-0.08124732971191406
-5.05404E-5,0.08939361572265625
7.75128E-5,0.1940326690673828
1.01474E-4,-0.0722808837890625
-1.45189E-4,0.1548328399658203
-3.76537E-5,0.09754371643066406
1.03786E-4,0.01241302490234375
-6.51335E-5,0.17514419555664062
1.67766E-7,-0.02700042724609375
5.38011E-5,0.06089973449707031
-1.2825E-4,-0.12027168273925781
5.57225E-5,0.09221267700195312
-2.6133E-5,0.06496620178222656
-1.88091E-5,0.16915130615234375
-7.28005E-5,0.07363319396972656
-2.49719E-6,0.06944465637207031
1.92968E-5,-0.04127311706542969
-5.95478E-5,-0.20355796813964844
8.56198E-5,0.11409759521484375
-2.24967E-5,-0.1438274383544922
1.96089E-5,0.06200408935546875
-1.94235E-4,-0.10349273681640625
5.29987E-5,0.024271011352539062
6.71333E-5,0.028289794921875
-2.00606E-5,0.09624671936035156
3.84427E-5,0.10724830627441406
-3.94144E-6,0.25789546966552734
-6.12592E-5,-0.1344585418701172
4.65642E-5,0.10276603698730469
9.64067E-7,0.038089752197265625
1.59108E-4,0.09516525268554688
4.42365E-5,0.15283775329589844
9.24903E-6,0.13731956481933594
-9.98923E-5,0.24578285217285156
-1.52551E-4,-0.3464183807373047
-7.01844E-6,0.09215354919433594
3.6994E-5,0.06308174133300781
8.82863E-5,0.04650306701660156
-5.5726E-5,0.17243385314941406
4.44096E-5,0.06580924987792969
1.37038E-4,-0.09202384948730469
-3.9561E-5,6.7138671875E-4
2.68073E-5,0.1457843780517578
-5.2957E-5,-0.07634162902832031
-6.01729E-5,0.2579174041748047
8.34118E-5,0.11762428283691406
6.48764E-5,-0.11554908752441406
-7.1699E-5,0.07736778259277344
-1.30235E-5,-0.14379310607910156
-3.14146E-5,0.0028514862060546875
-3.79011E-5,0.06908416748046875
-1.87831E-4,0.07734489440917969
2.44036E-5,0.1656494140625
3.58665E-6,0.07853507995605469
-4.62774E-5,-0.04799461364746094
-5.239E-5,-0.06088829040527344
-5.34365E-5,0.03693962097167969
-2.12131E-4,-0.06043815612792969
2.53805E-6,0.15628814697265625
-2.42292E-5,0.10037994384765625
-1.42318E-4,-0.1564044952392578
-1.16293E-4,0.4148082733154297
3.59661E-5,-0.0544586181640625
7.66897E-5,-0.14116668701171875
2.56457E-5,0.06506729125976562
8.9942E-5,0.08862495422363281
3.89696E-6,-0.1537609100341797
3.53752E-5,-0.025876998901367188
-7.1656E-5,0.009630203247070312
-3.31788E-5,0.00255584716796875
-3.19779E-5,0.1707611083984375
-1.5602E-4,0.06093406677246094
-1.41468E-4,-5.07354736328125E-4
-5.57447E-5,0.13498687744140625
3.88943E-7,0.0014896392822265625
3.34069E-5,0.11962318420410156
4.8107E-5,0.06346321105957031
4.85676E-5,0.040500640869140625
-2.76945E-4,0.045658111572265625
1.76788E-5,0.1897907257080078
7.43095E-5,2.6702880859375E-4
-1.47725E-4,-0.27924156188964844
2.3646E-5,0.2165088653564453
-1.69941E-5,-0.052822113037109375
-1.38831E-4,-0.03293609619140625
-8.0764E-5,0.05365562438964844
3.2768E-5,0.09840202331542969
2.05002E-4,-0.20222091674804688
-6.43066E-5,-0.13291358947753906
-3.23805E-5,-0.06850624084472656
1.30529E-5,-0.08181190490722656
-1.02244E-4,0.009765625
1.09625E-4,-0.11628341674804688
5.98434E-6,0.014217376708984375
-1.12814E-5,-0.10890960693359375
5.84856E-5,0.015241622924804688
1.13519E-4,0.03758049011230469
-6.96973E-5,0.0067462921142578125
2.93937E-5,0.2024364471435547
-3.1301E-5,0.11641120910644531
-2.03343E-4,-0.038356781005859375
1.71166E-5,0.17478370666503906
-9.66107E-6,0.1560382843017578
-4.73632E-5,0.06275749206542969
-3.03189E-6,0.0042591094970703125
6.42556E-5,0.1647167205810547
-1.15252E-4,-0.064697265625
-3.65685E-5,0.09714508056640625
-7.33969E-5,0.23820114135742188
2.84316E-6,0.017625808715820312
-4.95372E-5,0.12059974670410156
1.37662E-4,0.3290729522705078
-2.76843E-5,0.022653579711914062
-9.62651E-5,-0.06393623352050781
-2.80924E-5,0.04382133483886719
-1.70215E-5,0.09143829345703125
1.36272E-5,-0.05483818054199219
-8.57592E-6,0.06621265411376953
-2.19062E-5,-0.00232696533203125
1.1414E-6,-0.19439125061035156
1.21242E-5,-4.376691818237305
5.6671E-5,-0.10555839538574219
3.75149E-6,0.06887435913085938
-6.37527E-6,0.07122802734375
-1.26463E-4,0.11866188049316406
7.18628E-5,0.11263465881347656
-1.78866E-5,-0.09337997436523438
-4.14216E-5,-0.19573593139648438
-7.83456E-5,0.1857166290283203
-2.23277E-5,0.045093536376953125
1.15852E-5,0.4158496856689453
-6.97424E-5,0.058139801025390625
3.88799E-5,-0.035259246826171875
-8.54142E-6,0.10343742370605469
2.13749E-5,-0.0122528076171875
-5.88841E-5,0.07003974914550781
5.29576E-5,-0.10119819641113281
5.07378E-5,-0.0045070648193359375
3.50602E-5,0.021993637084960938
7.30714E-5,0.074462890625
9.51239E-6,0.05233955383300781
1.44532E-5,0.1290283203125
9.2726E-5,-0.12189292907714844
-2.98819E-5,-0.09732818603515625
-1.27729E-6,-0.061206817626953125
-6.43039E-5,0.03321266174316406
-4.55888E-5,0.07575607299804688
3.39115E-5,0.10713577270507812
4.78337E-5,0.07210159301757812
-1.95183E-4,0.05497932434082031
1.93939E-5,-0.047847747802734375
3.78408E-5,0.1876544952392578
4.68988E-5,-0.12563705444335938
-2.83371E-5,-0.059833526611328125
-6.84331E-5,-0.06354141235351562
-2.2549E-5,-0.06369400024414062
3.65162E-5,-0.0076770782470703125
3.39822E-5,0.0433349609375
4.75448E-5,-0.015079498291015625
9.18689E-6,0.09653854370117188
5.54485E-5,0.14388275146484375
8.94073E-6,0.027441024780273438
8.65655E-5,0.1326923370361328
1.56052E-4,-0.15011215209960938
-5.63932E-6,0.1983013153076172
2.96928E-5,-0.10041046142578125
-4.54124E-5,0.12969970703125
-5.00417E-6,-0.0023365020751953125
-6.55959E-5,-0.09518241882324219
-1.29932E-4,-0.10635566711425781
4.1003E-5,-0.022069931030273438
-1.88492E-5,0.09924697875976562
1.13317E-4,0.0540924072265625
-4.00283E-5,-0.014499664306640625
1.94828E-5,-0.004749298095703125
2.13731E-5,-0.02219390869140625
1.64862E-4,0.1278209686279297
9.26347E-5,-0.11028861999511719
-1.56073E-4,0.06048774719238281
-2.22286E-5,0.09091949462890625
3.54085E-5,0.030454635620117188
-1.54049E-4,0.08701324462890625
4.93609E-5,0.019756317138671875
-6.65689E-5,-0.10284614562988281
-1.49776E-5,-0.03408241271972656
-5.81765E-5,-0.14206314086914062
1.23026E-4,-0.12143135070800781
4.7184E-5,4.787445068359375E-4
7.34244E-5,-0.035465240478515625
-4.00048E-5,0.04867362976074219
-2.17738E-4,-0.011632919311523438
2.12195E-4,0.04945945739746094
-2.70524E-5,0.13909530639648438
6.85577E-6,0.05022239685058594
-1.34693E-5,-0.03639984130859375
-2.68841E-5,0.06456375122070312
-8.89712E-5,0.1312236785888672
1.00808E-4,0.08192825317382812
2.8555E-5,-0.008558273315429688
-1.26966E-4,-0.06573867797851562
2.16198E-5,0.040554046630859375
-7.77233E-5,-0.09466743469238281
7.4162E-6,0.12589454650878906
-6.18785E-5,-0.153656005859375
-7.37735E-6,0.05048656463623047
-1.8579E-5,-0.088623046875
-8.77987E-5,0.2072734832763672
2.44001E-5,0.085235595703125
6.05038E-5,-0.07373619079589844
-3.79284E-5,0.24251747131347656
-7.2022E-6,0.035480499267578125
-1.15823E-4,0.14957427978515625
1.0514E-4,-0.018110275268554688
5.09539E-6,-0.06801223754882812
-4.37466E-5,-0.021381378173828125
5.31302E-5,0.013948440551757812
-1.45498E-4,0.010309219360351562
-1.55618E-4,-0.0048618316650390625
-3.80782E-5,0.13216781616210938
-6.21057E-5,-0.07705307006835938
5.30325E-5,0.026903152465820312
1.30946E-4,0.12249565124511719
3.97688E-5,-0.006595611572265625
-8.19533E-5,-0.10638236999511719
2.3714E-5,0.08611679077148438
5.35176E-5,0.06488609313964844
-3.73798E-5,0.07867622375488281
1.3454E-4,-0.02208709716796875
-1.08502E-4,0.0058422088623046875
-1.92528E-4,0.2726783752441406
3.9111E-5,0.20444679260253906
2.16768E-4,-0.05802154541015625
-3.37046E-5,0.04915809631347656
2.76466E-5,0.11141204833984375
-3.6747E-5,-0.05261993408203125
-1.82402E-5,0.12998580932617188
2.39773E-5,-0.010240554809570312
-1.03029E-5,-0.007841110229492188
1.48627E-5,-0.1411571502685547
-1.00149E-4,0.07496833801269531
-7.78279E-5,-0.33258819580078125
2.08832E-4,0.023065567016601562
-9.79311E-5,-0.04066658020019531
-2.08458E-5,-0.04360389709472656
-1.76666E-5,0.3628692626953125
-3.44657E-5,0.03661346435546875
3.31871E-5,-0.15732765197753906
2.98051E-5,0.06796073913574219
-1.6411E-5,0.04389381408691406
-1.98339E-5,0.1862773895263672
-3.11689E-5,-0.04274940490722656
1.7262E-4,-0.060199737548828125
-1.08898E-4,0.6984767913818359
-1.54011E-6,0.04594993591308594
-1.07421E-5,0.017398834228515625
-7.16287E-6,-0.1285400390625
-1.76929E-5,0.17049598693847656
2.89523E-5,-0.07655906677246094
-6.26308E-5,0.07530975341796875
2.65134E-5,0.07307243347167969
-5.4236E-6,0.14763450622558594
2.46272E-5,0.0135345458984375
1.32334E-5,0.017694473266601562
2.46051E-5,0.14337921142578125
1.11245E-4,-0.029996871948242188
1.42158E-5,0.0038280487060546875
2.96462E-5,0.07988548278808594
1.18076E-4,0.0292205810546875
2.61774E-5,-0.028362274169921875
4.59279E-6,-0.15401649475097656
-6.63746E-5,0.08184432983398438
-1.03771E-5,0.10693931579589844
5.24922E-5,-0.026851654052734375
3.41615E-5,-0.04118156433105469
-5.1208E-5,-0.15259361267089844
7.19203E-5,0.03415107727050781
-2.47846E-4,0.0304107666015625
-1.40481E-5,-0.10062789916992188
-8.66763E-5,-0.0160064697265625
7.81725E-6,-0.033840179443359375
-5.21479E-5,0.11503028869628906
4.51724E-5,0.07509803771972656
1.20171E-4,-0.045200347900390625
-3.38475E-5,-0.023265838623046875
-4.78977E-5,2.627290725708008
1.66151E-5,-0.1349964141845703
9.48481E-5,0.3989582061767578
3.83419E-5,0.15229415893554688
-1.82934E-5,-0.026729583740234375
3.92946E-5,-0.0066280364990234375
-9.46638E-5,0.0047588348388671875
-1.51038E-5,0.42211151123046875
-1.33566E-4,-0.005889892578125
1.54867E-4,0.08019638061523438
4.80951E-5,0.027624130249023438
-4.80197E-5,-9.0789794921875E-4
-1.24484E-4,0.04825782775878906
-7.50825E-5,0.06260108947753906
3.01253E-5,-0.03488349914550781
-1.94065E-5,-0.08381462097167969
-2.39197E-4,1.201629638671875E-4
5.20615E-5,0.07370567321777344
-1.80915E-5,-0.04370689392089844
5.0293E-5,-0.014722824096679688
-3.20318E-6,0.1560955047607422
-7.14188E-6,-0.01006317138671875
-2.58436E-5,0.18842315673828125
1.36884E-5,-0.15112876892089844
-3.64599E-6,-0.14319229125976562
1.04878E-4,-0.11380767822265625
-7.88521E-5,0.07529449462890625
2.8004E-6,-0.08559799194335938
-5.24828E-6,-0.0051403045654296875
-1.37244E-4,-0.021551132202148438
8.31806E-6,0.04360198974609375
4.63463E-5,-0.004016876220703125
1.74358E-5,-0.05421638488769531
1.94852E-5,-0.12134170532226562
-1.56095E-5,0.054195404052734375
-5.13848E-5,-0.035869598388671875
-5.7777E-6,-0.11879158020019531
7.57319E-5,-0.008565902709960938
4.30693E-6,-0.2952556610107422
3.50826E-5,0.1464385986328125
3.36447E-6,0.0931549072265625
-1.14935E-6,0.17259788513183594
-1.66403E-4,0.04786491394042969
-1.04923E-4,-0.036853790283203125
-8.25253E-5,-0.0777587890625
4.1584E-5,0.15865325927734375
-1.98091E-5,0.22714614868164062
7.96096E-5,0.018281936645507812
-2.99969E-5,0.0943756103515625
1.32445E-5,-0.003871917724609375
4.48118E-5,-0.0351104736328125
-4.822E-6,0.08621025085449219
-1.27918E-5,0.03544807434082031
5.96788E-6,0.09273910522460938
2.49692E-6,0.16615867614746094
-3.28218E-5,0.11960601806640625
1.36131E-6,0.06474876403808594
3.95785E-5,0.05639076232910156
-1.18149E-5,0.10195732116699219
2.75482E-4,-0.08303642272949219
3.57347E-6,0.017169952392578125
-2.85154E-5,-0.12065696716308594
3.57667E-5,0.18005752563476562
-1.27824E-4,-0.06863594055175781
3.65896E-6,0.27579593658447266
-1.42287E-4,0.33858299255371094
-5.84367E-5,0.09873771667480469
-1.50767E-4,0.0533905029296875
1.61132E-5,0.05544471740722656
-1.92772E-4,-0.07174873352050781
3.39282E-5,0.014308929443359375
-5.07001E-5,-0.0033664703369140625
-2.47736E-5,-0.053707122802734375
-3.79465E-6,0.07554435729980469
-1.76333E-5,0.03226470947265625
5.68012E-5,0.07249641418457031
3.05004E-5,-0.041767120361328125
2.34078E-5,-5.016326904296875E-4
-9.80571E-5,-0.1819000244140625
-6.6542E-5,0.07190513610839844
4.37231E-6,0.1269378662109375
-3.20365E-5,-0.027019500732421875
2.88551E-5,0.06526374816894531
-1.83053E-5,0.0799713134765625
1.75627E-5,0.1287517547607422
2.6198E-5,-0.043308258056640625
-8.17058E-5,0.025770187377929688
1.16953E-6,0.10256767272949219
-4.93336E-5,-0.014955520629882812
-7.14519E-6,-0.0046825408935546875
-1.5991E-5,0.07524490356445312
-1.49438E-5,0.2396411895751953
-1.01152E-4,0.04718971252441406
-4.41097E-5,0.08552742004394531
1.87176E-5,-0.046787261962890625
1.52541E-4,-0.08356666564941406
6.88971E-5,-0.0751495361328125
-6.55115E-6,0.16716384887695312
-9.52409E-6,0.05316352844238281
-8.27879E-5,-0.138519287109375
-1.81695E-5,-0.024766921997070312
1.60405E-4,-0.04673004150390625
-2.07565E-5,-0.078216552734375
-7.58472E-5,0.1473674774169922
-5.33042E-5,-0.04539680480957031
-1.69386E-4,-0.0311126708984375
-6.67485E-5,-0.07382965087890625
-1.69875E-7,-0.06358146667480469
-5.3085E-5,-0.0203857421875
-1.4644E-4,-0.12727928161621094
-2.5008E-5,0.13109970092773438
-1.58694E-5,0.0500335693359375
6.11353E-5,0.03046417236328125
1.81065E-7,0.04007720947265625
-4.48736E-5,0.1955108642578125
-1.19392E-5,0.07705497741699219
-3.21521E-5,0.08579826354980469
1.81152E-5,0.04503440856933594
1.32557E-5,0.06991195678710938
-3.41206E-5,0.0110931396484375
-1.24223E-5,0.05416107177734375
7.12991E-5,-0.09469032287597656
2.24365E-6,0.07059669494628906
4.42583E-5,-0.03711700439453125
-1.42078E-5,0.1403026580810547
-1.39915E-4,-0.006412506103515625
-7.7583E-6,-0.026540756225585938
-1.75226E-5,-0.08513832092285156
-1.67186E-4,0.09325027465820312
-7.51582E-5,0.047901153564453125
-7.50443E-6,-0.01815032958984375
-3.55471E-5,0.003513336181640625
1.62632E-5,0.05306053161621094
-1.14924E-4,0.013486862182617188
-3.69737E-4,-0.05756378173828125
1.64727E-5,-0.021175384521484375
3.97889E-6,-0.028875350952148438
-5.92287E-5,-0.08567619323730469
3.01436E-6,0.24740028381347656
-2.64713E-6,0.020475387573242188
3.51279E-5,0.02890777587890625
-2.17122E-6,0.2051553726196289
-4.1717E-6,0.07635498046875
3.6456E-6,0.11802864074707031
-1.58356E-6,0.09538841247558594
-1.15697E-5,0.2217998504638672
-8.7448E-5,0.10012435913085938
-5.7727E-6,0.14095115661621094
-1.82179E-5,0.17956924438476562
4.93413E-5,0.012674331665039062
2.39057E-6,0.30359458923339844
3.1861E-6,0.13326454162597656
1.67841E-6,0.1967945098876953
1.77714E-5,-0.0051593780517578125
-4.343E-5,-0.055294036865234375
-4.29181E-5,0.005802154541015625
5.05705E-5,-0.01189422607421875
1.12287E-5,0.07865715026855469
9.14545E-5,0.04568290710449219
-6.05299E-5,0.018405914306640625
6.34887E-5,0.0044384002685546875
7.94848E-6,0.016475677490234375
1.06941E-5,-0.09813308715820312
1.79661E-4,0.24432373046875
-6.36147E-5,-0.06402778625488281
2.57265E-5,0.07834053039550781
-4.7026E-5,-0.09207725524902344
3.28006E-5,0.0042247772216796875
-4.18101E-5,0.32268714904785156
-1.12361E-5,0.20209503173828125
5.44431E-5,-0.01206207275390625
-1.43851E-5,0.092315673828125
2.07386E-5,-0.010982513427734375
6.63864E-5,-0.044345855712890625
-1.1559E-4,0.0762481689453125
-1.16252E-5,-0.023285865783691406
5.77117E-5,0.10866546630859375
-1.92826E-5,-0.0014896392822265625
1.62911E-4,-0.3531627655029297
7.63685E-5,-0.036956787109375
-9.599E-5,0.024576187133789062
-5.67468E-5,-0.046558380126953125
-1.6701E-5,0.1220550537109375
7.16595E-5,-0.13874244689941406
3.14393E-5,0.00238800048828125
-5.50582E-5,0.019094467163085938
1.91307E-4,0.1598052978515625
1.68722E-4,-0.05501556396484375
2.64395E-5,-0.09390830993652344
7.13171E-5,0.044078826904296875
-2.40223E-4,0.0217437744140625
-5.95562E-5,0.10713768005371094
-2.24679E-4,0.11150932312011719
7.94132E-5,-0.025302886962890625
-6.2836E-5,0.03623199462890625
1.50538E-4,0.05188560485839844
-1.16105E-4,0.022800445556640625
6.63204E-6,0.0333251953125
2.54726E-5,0.09698867797851562
3.63002E-5,0.02338409423828125
-4.90094E-6,0.19296646118164062
-5.64535E-5,-0.06316375732421875
1.58054E-5,0.12662696838378906
-9.43198E-5,-0.2377643585205078
-4.29748E-5,-0.010229110717773438
7.2747E-5,0.14777565002441406
2.00522E-4,0.015382766723632812
-2.97998E-5,0.05222129821777344
-2.69445E-4,0.15395164489746094
3.90461E-5,0.05000114440917969
-8.47508E-5,-0.1698780059814453
2.49112E-5,0.061634063720703125
-8.68206E-5,0.01712799072265625
-4.84076E-5,-0.024385452270507812
1.47664E-5,0.08295249938964844
-2.37372E-5,0.2534217834472656
1.88068E-5,0.012838363647460938
-5.43255E-5,0.10223960876464844
-8.12317E-5,-0.041751861572265625
-7.64364E-5,0.04783821105957031
-1.16909E-6,0.027156829833984375
1.17806E-4,0.16065025329589844
4.25263E-7,-0.18280410766601562
-3.92428E-6,-0.12963294982910156
5.61524E-5,-0.08219718933105469
7.32601E-5,0.007892608642578125
-2.79668E-5,0.12205123901367188
-6.82334E-5,0.1550426483154297
-9.93691E-6,0.15121078491210938
-1.02899E-4,0.07302284240722656
-4.95011E-5,0.06002044677734375
3.50857E-5,0.05688667297363281
1.44726E-4,0.0243377685546875
3.34949E-5,-0.008703231811523438
-4.715E-5,-0.025852203369140625
1.05332E-5,0.027330398559570312
1.1702E-4,0.06060218811035156
1.43473E-6,-0.14050865173339844
-1.94576E-4,0.1494617462158203
-1.37924E-4,0.03733253479003906
-1.22451E-5,0.03399467468261719
-4.99856E-5,0.020536422729492188
-4.28242E-5,0.11259078979492188
1.05174E-5,-0.1434497833251953
1.76551E-4,0.17706680297851562
-1.2595E-4,-0.030149459838867188
2.3628E-4,0.20387649536132812
1.01558E-4,0.024993896484375
3.13858E-5,0.044887542724609375
-4.34464E-5,-0.025638580322265625
8.73483E-5,0.0879974365234375
-1.13506E-4,0.09529685974121094
5.82331E-5,-0.048633575439453125
-4.41585E-5,0.12025833129882812
-6.56759E-6,0.027505874633789062
-4.88394E-5,0.010059356689453125
-1.3184E-4,0.3309917449951172
-8.53753E-5,-0.06112098693847656
-1.46366E-6,1018.1809787750244
1.05631E-5,-0.10274314880371094
-3.60978E-5,0.008909225463867188
-8.83469E-5,-0.023797988891601562
-4.09176E-5,0.08980369567871094
-6.0353E-5,0.0332489013671875
-1.25312E-5,0.022670745849609375
-4.18056E-6,0.04393768310546875
-2.42486E-5,0.14875221252441406
-2.15113E-5,0.07458305358886719
1.47753E-5,-2.307891845703125E-4
3.83033E-5,-0.09360694885253906
6.251E-6,0.07342338562011719
-9.54678E-6,0.058139801025390625
-2.17504E-4,0.09327125549316406
-1.9807E-5,0.006561279296875
-1.1105E-4,0.11899757385253906
-3.20247E-5,-0.2580451965332031
-3.96732E-5,-0.082305908203125
-1.51517E-4,0.04579353332519531
-9.40402E-5,0.07313919067382812
-9.27268E-6,0.17477035522460938
3.36506E-5,-0.06361007690429688
-1.07055E-4,-0.12895965576171875
-9.40929E-5,0.19221878051757812
-6.88638E-5,-0.05553245544433594
1.57276E-5,0.17434120178222656
1.8145E-4,-0.09262657165527344
3.90193E-5,-0.0398712158203125
1.05226E-4,-0.17885971069335938
-1.03202E-4,-0.013671875
-1.99144E-4,0.016275405883789062
-7.16826E-5,-0.028766632080078125
6.49857E-5,-0.07265663146972656
-2.03763E-5,-0.15816688537597656
1.44833E-4,0.09074974060058594
1.23047E-4,0.021875381469726562
-7.55434E-5,0.03677177429199219
-9.71625E-5,-0.04935264587402344
2.9097E-5,0.151123046875
4.08769E-5,-0.0027179718017578125
3.28117E-6,0.07196617126464844
1.16116E-4,0.12187957763671875
3.46346E-5,-0.050037384033203125
5.35655E-5,-0.05880928039550781
8.12358E-5,0.013891220092773438
6.64804E-5,-0.08461380004882812
5.03436E-5,0.09976005554199219
6.9227E-6,-0.0042324066162109375
-1.38481E-5,0.023637771606445312
1.23287E-5,-0.06280136108398438
-4.98864E-5,0.017642974853515625
-3.50637E-5,0.14757156372070312
-2.00532E-4,-0.08104133605957031
3.62625E-5,-0.19976806640625
-1.67403E-5,-0.2609825134277344
-3.55531E-5,-0.015619277954101562
-1.07528E-5,-0.11529159545898438
-7.35435E-5,-0.14116859436035156
-5.35104E-5,0.11831474304199219
3.42773E-5,0.03993415832519531
-7.99297E-5,0.07789993286132812
-1.62935E-4,-0.18976402282714844
-1.52277E-5,0.13074493408203125
-1.96066E-5,0.22086143493652344
1.03371E-5,-0.05342864990234375
-9.82631E-5,0.5268459320068359
-4.12132E-5,0.09365081787109375
6.39632E-5,0.029682159423828125
-1.07233E-5,-0.1317596435546875
-3.49564E-5,0.054080963134765625
-7.84806E-5,-0.079681396484375
1.48609E-5,0.08483695983886719
1.05033E-4,-0.13262557983398438
1.66042E-5,-0.00183868408203125
1.98931E-6,0.1647815704345703
1.07929E-4,0.048641204833984375
5.52361E-5,0.0022983551025390625
-1.25715E-4,0.013088226318359375
-8.47332E-5,-0.024637222290039062
-3.00351E-6,0.053295135498046875
8.46209E-5,0.09654617309570312
-1.32578E-4,0.0251312255859375
-1.08378E-4,0.06559181213378906
-4.68101E-5,-0.0716705322265625
-5.26218E-5,0.08045196533203125
1.02196E-4,-0.11554145812988281
1.26913E-4,-0.0023193359375
1.35337E-6,0.03511619567871094
1.50846E-5,0.03183937072753906
-9.85856E-5,-0.024663925170898438
2.5912E-6,0.023527145385742188
2.64088E-5,0.012304306030273438
2.30212E-5,-0.1249847412109375
-9.56197E-6,0.009962081909179688
7.07895E-5,0.013349533081054688
9.69107E-6,-5.931854248046875E-4
-9.75619E-6,0.29273223876953125
-4.77467E-5,0.00182342529296875
-3.17451E-5,0.050708770751953125
-3.89967E-5,-0.12526512145996094
1.37218E-4,-0.03277778625488281
7.63864E-5,0.09733390808105469
6.55989E-7,-0.2055187225341797
-3.20009E-5,0.030712127685546875
-5.96566E-5,-0.017608642578125
-3.18408E-5,-0.001373291015625
-9.80107E-5,-0.06033134460449219
4.05966E-5,0.053035736083984375
-1.68416E-5,-0.006381988525390625
-2.88287E-5,0.1441364288330078
8.09299E-5,0.07619667053222656
9.30218E-5,0.07609176635742188
2.89932E-5,0.15645980834960938
1.35926E-4,0.0657958984375
-2.0056E-6,0.06430816650390625
2.49071E-5,-0.059497833251953125
1.08735E-5,-0.1009674072265625
1.83323E-5,0.17634010314941406
-2.95781E-4,-0.09936904907226562
-5.64639E-6,-0.003437042236328125
1.12302E-4,-0.04884147644042969
-1.18998E-4,0.12962913513183594
7.8009E-6,0.09240913391113281
-7.18997E-5,0.010229110717773438
2.42696E-5,-0.05412101745605469
-1.16319E-4,0.02649688720703125
-3.45359E-5,-0.028429031372070312
-1.11848E-4,0.07452011108398438
-4.79698E-5,0.15586090087890625
-1.14717E-4,-0.049121856689453125
4.35832E-5,0.30655860900878906
2.95118E-5,0.13916969299316406
2.78469E-5,-0.025150299072265625
2.89149E-5,0.11405372619628906
-3.89164E-5,0.11540985107421875
2.54528E-5,-0.001285552978515625
-6.68427E-5,0.07970809936523438
6.98862E-5,0.03959846496582031
-1.01303E-5,0.11552047729492188
-2.64241E-5,0.027965545654296875
-4.86479E-5,-0.1020660400390625
6.24554E-5,-0.13257980346679688
-4.17399E-6,0.1303577423095703
-1.23209E-4,0.05794525146484375
-1.28283E-5,-0.03862571716308594
1.4417E-5,-0.019571304321289062
1.29915E-4,0.08677482604980469
-1.98536E-4,0.03158378601074219
-5.15013E-5,0.17380714416503906
-7.32666E-5,-0.0854339599609375
-2.98136E-5,0.0064601898193359375
-5.03832E-5,0.13610267639160156
-8.02202E-6,0.020536422729492188
-1.41819E-4,0.10016632080078125
